0,0.0,0.0,-0.16759776536312848,-0.11731843575418995,-0.28212290502793297,-0.31564245810055863,-0.25977653631284914,-0.5139664804469274,-0.13128491620111732,-0.6201117318435754,-0.19553072625698323,-0.5223463687150838,-0.25139664804469275,-0.7513966480446927,-0.2737430167597765,-0.88268156424581,-0.28212290502793297,-1.0,-0.06983240223463687,-0.5083798882681564,-0.09217877094972067,-0.6703910614525139,-0.12569832402234637,-0.49441340782122906,-0.13687150837988826,-0.36312849162011174,0.05307262569832402,-0.4692737430167598,0.0223463687150838,-0.6061452513966481,-0.030726256983240222,-0.42178770949720673,-0.05027932960893855,-0.29329608938547486,0.17318435754189945,-0.4022346368715084,0.12290502793296089,-0.505586592178771,0.06424581005586592,-0.38268156424581007,0.04189944134078212,-0.2849162011173184
0,0.0,0.0,-0.16666666666666666,-0.11388888888888889,-0.2833333333333333,-0.3111111111111111,-0.2638888888888889,-0.5083333333333333,-0.1361111111111111,-0.6166666666666667,-0.19722222222222222,-0.5194444444444445,-0.25277777777777777,-0.7472222222222222,-0.275,-0.8805555555555555,-0.2861111111111111,-1.0,-0.07222222222222222,-0.5055555555555555,-0.09722222222222222,-0.6638888888888889,-0.13055555555555556,-0.4888888888888889,-0.14166666666666666,-0.35833333333333334,0.05,-0.46944444444444444,0.019444444444444445,-0.6027777777777777,-0.03611111111111111,-0.41944444444444445,-0.05555555555555555,-0.2916666666666667,0.16944444444444445,-0.4027777777777778,0.12222222222222222,-0.5027777777777778,0.06111111111111111,-0.38055555555555554,0.03611111111111111,-0.2833333333333333
0,0.0,0.0,-0.1671309192200557,-0.116991643454039,-0.2841225626740947,-0.30919220055710306,-0.2646239554317549,-0.5097493036211699,-0.13649025069637882,-0.6128133704735376,-0.20055710306406685,-0.5153203342618384,-0.25348189415041783,-0.7465181058495822,-0.2785515320334262,-0.8802228412256268,-0.28969359331476324,-1.0,-0.07520891364902507,-0.5041782729805014,-0.09749303621169916,-0.6601671309192201,-0.1309192200557103,-0.48746518105849584,-0.14206128133704735,-0.3565459610027855,0.04735376044568245,-0.46518105849582175,0.019498607242339833,-0.596100278551532,-0.036211699164345405,-0.4178272980501393,-0.055710306406685235,-0.28969359331476324,0.16991643454038996,-0.4011142061281337,0.12256267409470752,-0.4986072423398329,0.06128133704735376,-0.3816155988857939,0.036211699164345405,-0.28133704735376047
0,0.0,0.0,-0.16759776536312848,-0.11452513966480447,-0.28212290502793297,-0.30726256983240224,-0.25977653631284914,-0.505586592178771,-0.1340782122905028,-0.6145251396648045,-0.19553072625698323,-0.5167597765363129,-0.25139664804469275,-0.7458100558659218,-0.276536312849162,-0.88268156424581,-0.2877094972067039,-1.0,-0.06983240223463687,-0.5027932960893855,-0.09497206703910614,-0.659217877094972,-0.12849162011173185,-0.48044692737430167,-0.13966480446927373,-0.35195530726256985,0.05307262569832402,-0.4664804469273743,0.019553072625698324,-0.5977653631284916,-0.0335195530726257,-0.4134078212290503,-0.055865921787709494,-0.2849162011173184,0.17597765363128492,-0.3994413407821229,0.12290502793296089,-0.4972067039106145,0.061452513966480445,-0.3743016759776536,0.036312849162011177,-0.276536312849162
0,0.0,0.0,-0.164804469273743,-0.11173184357541899,-0.28212290502793297,-0.30726256983240224,-0.25977653631284914,-0.5027932960893855,-0.13128491620111732,-0.611731843575419,-0.19273743016759776,-0.5139664804469274,-0.24860335195530725,-0.7458100558659218,-0.2737430167597765,-0.8798882681564246,-0.2849162011173184,-1.0,-0.0670391061452514,-0.5027932960893855,-0.09217877094972067,-0.659217877094972,-0.12569832402234637,-0.48044692737430167,-0.13687150837988826,-0.34916201117318435,0.055865921787709494,-0.46368715083798884,0.0223463687150838,-0.5949720670391061,-0.0335195530726257,-0.4106145251396648,-0.05027932960893855,-0.28212290502793297,0.1787709497206704,-0.39664804469273746,0.12849162011173185,-0.49441340782122906,0.06424581005586592,-0.3715083798882682,0.04189944134078212,-0.2737430167597765
0,0.0,0.0,-0.1638888888888889,-0.11666666666666667,-0.2833333333333333,-0.3111111111111111,-0.25833333333333336,-0.5083333333333333,-0.13055555555555556,-0.6166666666666667,-0.19444444444444445,-0.5194444444444445,-0.25277777777777777,-0.75,-0.2777777777777778,-0.8833333333333333,-0.2861111111111111,-1.0,-0.06944444444444445,-0.5083333333333333,-0.09722222222222222,-0.6611111111111111,-0.13055555555555556,-0.48055555555555557,-0.1388888888888889,-0.35,0.05555555555555555,-0.46944444444444444,0.019444444444444445,-0.5972222222222222,-0.03611111111111111,-0.4111111111111111,-0.05,-0.2833333333333333,0.17777777777777778,-0.40555555555555556,0.12222222222222222,-0.5055555555555555,0.06388888888888888,-0.38055555555555554,0.044444444444444446,-0.2833333333333333
0,0.0,0.0,-0.1634349030470914,-0.11357340720221606,-0.28254847645429365,-0.3047091412742382,-0.2548476454293629,-0.5041551246537396,-0.12742382271468145,-0.6094182825484764,-0.19667590027700832,-0.518005540166205,-0.2520775623268698,-0.7479224376731302,-0.2742382271468144,-0.8808864265927978,-0.28254847645429365,-1.0,-0.06925207756232687,-0.5041551246537396,-0.09418282548476455,-0.6565096952908587,-0.12465373961218837,-0.47368421052631576,-0.13573407202216067,-0.34349030470914127,0.055401662049861494,-0.46537396121883656,0.0221606648199446,-0.592797783933518,-0.030470914127423823,-0.40443213296398894,-0.04709141274238227,-0.27977839335180055,0.1772853185595568,-0.3988919667590028,0.12742382271468145,-0.4986149584487535,0.06925207756232687,-0.3739612188365651,0.04709141274238227,-0.2770083102493075
0,0.0,0.0,-0.15977961432506887,-0.11294765840220386,-0.2809917355371901,-0.30578512396694213,-0.256198347107438,-0.5013774104683195,-0.12672176308539945,-0.6005509641873278,-0.1928374655647383,-0.5179063360881543,-0.24517906336088155,-0.7465564738292011,-0.2699724517906336,-0.8815426997245179,-0.27823691460055094,-1.0,-0.06611570247933884,-0.5041322314049587,-0.09090909090909091,-0.6556473829201102,-0.12396694214876033,-0.4765840220385675,-0.1349862258953168,-0.3443526170798898,0.05785123966942149,-0.465564738292011,0.024793388429752067,-0.5867768595041323,-0.027548209366391185,-0.4022038567493113,-0.046831955922865015,-0.27548209366391185,0.18181818181818182,-0.39944903581267216,0.12947658402203857,-0.4931129476584022,0.07162534435261708,-0.3691460055096419,0.049586776859504134,-0.2727272727272727
0,0.0,0.0,-0.1620879120879121,-0.11538461538461539,-0.2802197802197802,-0.30494505494505497,-0.25824175824175827,-0.49725274725274726,-0.13186813186813187,-0.6016483516483516,-0.19230769230769232,-0.5192307692307693,-0.24725274725274726,-0.75,-0.27197802197802196,-0.8818681318681318,-0.28296703296703296,-1.0,-0.06593406593406594,-0.5054945054945055,-0.09065934065934066,-0.6565934065934066,-0.12637362637362637,-0.47802197802197804,-0.13736263736263737,-0.3434065934065934,0.057692307692307696,-0.46703296703296704,0.024725274725274724,-0.5851648351648352,-0.03021978021978022,-0.40384615384615385,-0.04945054945054945,-0.2774725274725275,0.17857142857142858,-0.4010989010989011,0.12912087912087913,-0.4945054945054945,0.06868131868131869,-0.36813186813186816,0.046703296703296704,-0.27197802197802196
0,0.0,0.0,-0.16164383561643836,-0.11506849315068493,-0.27945205479452057,-0.3041095890410959,-0.26301369863013696,-0.4958904109589041,-0.13150684931506848,-0.5972602739726027,-0.18904109589041096,-0.5178082191780822,-0.24383561643835616,-0.7479452054794521,-0.27123287671232876,-0.8821917808219178,-0.2821917808219178,-1.0,-0.06301369863013699,-0.5041095890410959,-0.09041095890410959,-0.6547945205479452,-0.12602739726027398,-0.4821917808219178,-0.13972602739726028,-0.3506849315068493,0.057534246575342465,-0.4657534246575342,0.021917808219178082,-0.5835616438356165,-0.03287671232876712,-0.4054794520547945,-0.052054794520547946,-0.27945205479452057,0.17534246575342466,-0.4,0.12602739726027398,-0.4958904109589041,0.06575342465753424,-0.3726027397260274,0.043835616438356165,-0.27671232876712326
0,0.0,0.0,-0.16483516483516483,-0.11263736263736264,-0.2857142857142857,-0.3021978021978022,-0.2692307692307692,-0.4945054945054945,-0.13736263736263737,-0.5961538461538461,-0.1978021978021978,-0.5164835164835165,-0.25,-0.7472527472527473,-0.2802197802197802,-0.8818681318681318,-0.29395604395604397,-1.0,-0.07142857142857142,-0.5027472527472527,-0.09615384615384616,-0.6565934065934066,-0.1346153846153846,-0.4807692307692308,-0.14835164835164835,-0.3489010989010989,0.0521978021978022,-0.4642857142857143,0.016483516483516484,-0.5824175824175825,-0.038461538461538464,-0.3983516483516483,-0.057692307692307696,-0.27472527472527475,0.17307692307692307,-0.3983516483516483,0.11813186813186813,-0.489010989010989,0.06043956043956044,-0.36538461538461536,0.03571428571428571,-0.2692307692307692
0,0.0,0.0,-0.16164383561643836,-0.11232876712328767,-0.27945205479452057,-0.29863013698630136,-0.2602739726027397,-0.4876712328767123,-0.13424657534246576,-0.5945205479452055,-0.18904109589041096,-0.5150684931506849,-0.24383561643835616,-0.7479452054794521,-0.273972602739726,-0.8821917808219178,-0.2876712328767123,-1.0,-0.06301369863013699,-0.5013698630136987,-0.09041095890410959,-0.6520547945205479,-0.12602739726027398,-0.4821917808219178,-0.13972602739726028,-0.3506849315068493,0.057534246575342465,-0.4602739726027397,0.019178082191780823,-0.5780821917808219,-0.03287671232876712,-0.3972602739726027,-0.0547945205479452,-0.27123287671232876,0.17534246575342466,-0.39452054794520547,0.1232876712328767,-0.4849315068493151,0.06301369863013699,-0.3643835616438356,0.038356164383561646,-0.2684931506849315
